src,dst,type
1683,4434,REL
1684,1612,REL
1685,6399,REL
1686,3011,REL
1687,1661,REL
1688,9986,REL
1689,6889,REL
1690,8088,REL
1691,2288,REL
1692,2124,REL
1693,2277,REL
1694,8357,REL
1695,3593,REL
1696,3812,REL
1697,2199,REL
1698,7903,REL
1699,3681,REL
1700,9820,REL
1701,7217,REL
1702,4833,REL
1703,299,REL
1704,4874,REL
1705,9008,REL
1706,32,REL
1707,9216,REL
1708,9042,REL
1709,2277,REL
1710,4117,REL
1711,4780,REL
1712,4148,REL
1713,3840,REL
1714,8685,REL
1715,9192,REL
1716,6695,REL
1717,9406,REL
1718,349,REL
1719,1757,REL
1720,957,REL
1721,2258,REL
1722,9217,REL
1723,3787,REL
1724,9533,REL
1725,2288,REL
1726,127,REL
1727,9412,REL
1728,9890,REL
1729,6416,REL
1730,7770,REL
1731,7945,REL
1732,1032,REL
1733,3919,REL
1734,7584,REL
1735,7392,REL
1736,0,REL
1737,4499,REL
1738,6224,REL
1739,4668,REL
1740,8060,REL
1741,9529,REL
1742,2022,REL
1743,8957,REL
1744,644,REL
1745,7736,REL
1746,9489,REL
1747,7717,REL
1748,1337,REL
1749,5807,REL
1750,4753,REL
1751,3237,REL
1752,9599,REL
1753,4733,REL
1754,9999,REL
1755,9580,REL
1756,9794,REL
1757,9281,REL
1758,9267,REL
1759,7281,REL
1760,2522,REL
1761,3819,REL
1762,8282,REL
1763,7619,REL
1764,7524,REL
1765,6111,REL
1766,1976,REL
1767,4469,REL
1768,6731,REL
1769,4714,REL
1770,7967,REL
1771,2126,REL
1772,1382,REL
1773,7529,REL
1774,5054,REL
1775,151,REL
1776,7727,REL
1777,8576,REL
1778,2856,REL
1779,2374,REL
1780,3319,REL
1781,4921,REL
1782,2219,REL
1783,4898,REL
1784,6774,REL
1785,4997,REL
1786,2110,REL
1787,1950,REL
1788,9119,REL
1789,7547,REL
1790,1252,REL
1791,2788,REL
1792,5220,REL
1793,3179,REL
1794,4722,REL
1795,5700,REL
1796,5564,REL
1797,1382,REL
1798,7787,REL
1799,7445,REL
1800,3933,REL
1801,2942,REL
1802,6586,REL
1803,6343,REL
1804,5737,REL
1805,4601,REL
1806,2674,REL
1807,6014,REL
1808,3861,REL
1809,1098,REL
1810,8311,REL
1811,6509,REL
1812,6455,REL
1813,4339,REL
1814,3170,REL
1815,9819,REL
1816,581,REL
1817,187,REL
1818,8657,REL
1819,159,REL
1820,9568,REL
1821,9763,REL
1822,7292,REL
1823,9428,REL
1824,4795,REL
1825,83,REL
1826,9117,REL
1827,9469,REL
1828,7844,REL
1829,2569,REL
1830,2069,REL
1831,8543,REL
1832,2726,REL
1833,4852,REL
1834,9335,REL
1835,9660,REL
1836,1327,REL
1837,7157,REL
1838,402,REL
1839,5537,REL
1840,9201,REL
1841,9049,REL
1842,3133,REL
1843,5122,REL
1844,3109,REL
1845,3311,REL
1846,7741,REL
1847,5675,REL
1848,1498,REL
1849,6471,REL
1850,3576,REL
1851,6335,REL
1852,3401,REL
1853,2778,REL
1854,5263,REL
1855,8892,REL
1856,8202,REL
1857,7419,REL
1858,8391,REL
1859,3153,REL
1860,5301,REL
1861,1300,REL
1862,9018,REL
1863,7907,REL
1864,2090,REL
1865,8942,REL
1866,572,REL
1867,19,REL
1868,5241,REL
1869,2208,REL
1870,7012,REL
1871,3112,REL
1872,6627,REL
1873,9767,REL
1874,4457,REL
1875,9120,REL
1876,4419,REL
1877,4993,REL
1878,3216,REL
1879,8368,REL
1880,4001,REL
1881,1905,REL
1882,1062,REL
1883,3941,REL
1884,9697,REL
1885,5630,REL
1886,703,REL
1887,899,REL
1888,7080,REL
1889,486,REL
1890,6835,REL
1891,2864,REL
1892,1993,REL
1893,739,REL
1894,2068,REL
1895,2683,REL
1896,8896,REL
1897,5264,REL
1898,8811,REL
1899,5993,REL
1900,4417,REL
1901,2064,REL
1902,1071,REL
1903,7071,REL
1904,1004,REL
1905,8344,REL
1906,1222,REL
1907,1795,REL
1908,1658,REL
1909,3858,REL
1910,6580,REL
1911,7479,REL
1912,440,REL
1913,3644,REL
1914,7589,REL
1915,3850,REL
1916,2507,REL
1917,3608,REL
1918,56,REL
1919,5370,REL
1920,2363,REL
1921,1469,REL
1922,1261,REL
1923,1757,REL
1924,6979,REL
1925,1091,REL
1926,599,REL
1927,4700,REL
1928,6529,REL
1929,4933,REL
1930,7924,REL
1931,5593,REL
1932,4813,REL
1933,4771,REL
1934,3185,REL
1935,6637,REL
1936,1419,REL
1937,7759,REL
1938,8651,REL
1939,5283,REL
1940,6351,REL
1941,4469,REL
1942,4625,REL
1943,4986,REL
1944,3754,REL
1945,5252,REL
1946,2296,REL
1947,8308,REL
1948,2415,REL
1949,8710,REL
1950,9720,REL
1951,629,REL
1952,9693,REL
1953,4020,REL
1954,9843,REL
1955,7255,REL
1956,1729,REL
1957,1650,REL
1958,3700,REL
1959,5227,REL
1960,6912,REL
1961,1530,REL
1962,5485,REL
1963,135,REL
1964,9295,REL
1965,6727,REL
1966,6174,REL
1967,8314,REL
1968,8952,REL
1969,1266,REL
1970,4054,REL
1971,1634,REL
1972,3340,REL
1973,532,REL
1974,8468,REL
1975,7360,REL
1976,2091,REL
1977,125,REL
1978,982,REL
1979,8754,REL
1980,7110,REL
1981,2347,REL
1982,8962,REL
1983,905,REL
1984,92,REL
1985,6707,REL
1986,5664,REL
1987,5329,REL
1988,4867,REL
1989,2734,REL
1990,5367,REL
1991,5332,REL
1992,4348,REL
1993,8154,REL
1994,8553,REL
1995,8572,REL
1996,448,REL
1997,2237,REL
1998,1055,REL
1999,9126,REL
2000,981,REL
2001,512,REL
2002,6285,REL
2003,8702,REL
2004,7701,REL
2005,9227,REL
2006,4214,REL
2007,6630,REL
2008,111,REL
2009,9009,REL
2010,4112,REL
2011,3055,REL
2012,865,REL
2013,5759,REL
2014,2841,REL
2015,6168,REL
2016,7103,REL
2017,4125,REL
2018,8605,REL
2019,4210,REL
2020,5060,REL
2021,6845,REL
2022,5859,REL
2023,9569,REL
2024,7122,REL
2025,1082,REL
2026,7097,REL
2027,6828,REL
2028,5956,REL
2029,7363,REL
2030,4993,REL
2031,7224,REL
2032,6066,REL
2033,895,REL
2034,7704,REL
2035,2787,REL
2036,858,REL
2037,7083,REL
2038,16,REL
2039,6648,REL
2040,5469,REL
2041,7615,REL
2042,1545,REL
2043,1284,REL
2044,5452,REL
2045,2507,REL
2046,5265,REL
2047,6647,REL
2048,8227,REL
2049,1306,REL
2050,215,REL
2051,1484,REL
2052,567,REL
2053,3223,REL
2054,1956,REL
2055,7376,REL
2056,7483,REL
2057,5335,REL
2058,1625,REL
2059,7622,REL
2060,5603,REL
2061,7930,REL
2062,5128,REL
2063,8317,REL
2064,9765,REL
2065,1166,REL
2066,4483,REL
2067,3084,REL
2068,1068,REL
2069,7141,REL
2070,4171,REL
2071,8088,REL
2072,6545,REL
2073,9931,REL
2074,6757,REL
2075,8488,REL
2076,5783,REL
2077,9611,REL
2078,647,REL
2079,4895,REL
2080,4858,REL
2081,2384,REL
2082,728,REL
2083,8704,REL
2084,5368,REL
2085,9402,REL
2086,7798,REL
2087,8149,REL
2088,9382,REL
2089,5257,REL
2090,2795,REL
2091,7685,REL
2092,5255,REL
2093,4094,REL
2094,3756,REL
2095,5114,REL
2096,9419,REL
2097,9037,REL
2098,6173,REL
2099,5655,REL
2100,8822,REL
2101,4784,REL
2102,9221,REL
2103,3330,REL
2104,4109,REL
2105,4253,REL
2106,8938,REL
2107,4921,REL
2108,9421,REL
2109,3941,REL
2110,6601,REL
2111,5929,REL
2112,8759,REL
2113,5855,REL
2114,2728,REL
2115,832,REL
2116,7397,REL
2117,2128,REL
2118,7588,REL
2119,8623,REL
2120,6102,REL
2121,8758,REL
2122,9975,REL
2123,18,REL
2124,6398,REL
2125,9328,REL
2126,2562,REL
2127,8636,REL
2128,5533,REL
2129,2595,REL
2130,4580,REL
2131,9341,REL
2132,2383,REL
2133,1199,REL
2134,1330,REL
2135,7976,REL
2136,3955,REL
2137,4431,REL
2138,5052,REL
2139,8967,REL
2140,3331,REL
2141,1405,REL
2142,3931,REL
2143,8863,REL
2144,7976,REL
2145,2490,REL
2146,1129,REL
2147,8107,REL
2148,1792,REL
2149,9858,REL
2150,2092,REL
2151,162,REL
2152,6172,REL
2153,9721,REL
2154,8785,REL
2155,4149,REL
2156,2867,REL
2157,2543,REL
2158,9161,REL
2159,4085,REL
2160,7821,REL
2161,1581,REL
2162,6454,REL
2163,1923,REL
2164,3560,REL
2165,2940,REL
2166,9523,REL
2167,3768,REL
2168,6741,REL
2169,268,REL
2170,7942,REL
2171,6879,REL
2172,9303,REL
2173,1648,REL
2174,1367,REL
2175,1343,REL
2176,436,REL
2177,7674,REL
2178,9902,REL
2179,926,REL
2180,9203,REL
2181,1840,REL
2182,3848,REL
2183,7938,REL
2184,7230,REL
2185,9588,REL
2186,6486,REL
2187,9959,REL
2188,3037,REL
2189,8902,REL
2190,1799,REL
2191,8073,REL
2192,68,REL
2193,7455,REL
2194,943,REL
2195,4961,REL
2196,6653,REL
2197,1285,REL
2198,5993,REL
2199,6091,REL
2200,7208,REL
2201,5970,REL
2202,8157,REL
2203,2285,REL
2204,840,REL
2205,5323,REL
2206,948,REL
2207,9491,REL
2208,2864,REL
2209,7939,REL
2210,9679,REL
2211,3784,REL
2212,3254,REL
2213,8173,REL
2214,7540,REL
2215,4147,REL
2216,5012,REL
2217,5468,REL
2218,6840,REL
2219,4351,REL
2220,9300,REL
2221,9674,REL
2222,2663,REL
2223,6477,REL
2224,6364,REL
2225,881,REL
2226,6169,REL
2227,4433,REL
2228,4826,REL
2229,4255,REL
2230,1314,REL
2231,2604,REL
2232,4732,REL
2233,9947,REL
2234,4950,REL
2235,8182,REL
2236,7326,REL
2237,3995,REL
2238,5500,REL
2239,4217,REL
2240,8708,REL
2241,6975,REL
2242,1854,REL
2243,14,REL
2244,6598,REL
2245,4075,REL
2246,5795,REL
2247,1338,REL
2248,6830,REL
2249,7244,REL
2250,2864,REL
2251,600,REL
2252,6580,REL
2253,2596,REL
2254,3440,REL
2255,5264,REL
2256,9703,REL
2257,3597,REL
2258,8138,REL
2259,8862,REL
2260,2556,REL
2261,3246,REL
2262,5035,REL
2263,3511,REL
2264,9394,REL
2265,3827,REL
2266,7515,REL
2267,8607,REL
2268,393,REL
2269,7894,REL
2270,1322,REL
2271,1267,REL
2272,4858,REL
2273,8710,REL
2274,1152,REL
2275,2568,REL
2276,3795,REL
2277,6277,REL
2278,6615,REL
2279,334,REL
2280,157,REL
2281,6855,REL
2282,5903,REL
2283,7322,REL
2284,2835,REL
2285,2259,REL
2286,5860,REL
2287,7390,REL
2288,2787,REL
2289,5004,REL
2290,8969,REL
2291,4438,REL
2292,6952,REL
2293,7250,REL
2294,447,REL
2295,9874,REL
2296,3504,REL
2297,8622,REL
2298,551,REL
2299,5350,REL
2300,7354,REL
2301,2716,REL
2302,6428,REL
2303,6361,REL
2304,4284,REL
2305,630,REL
2306,5965,REL
2307,5260,REL
2308,4731,REL
2309,2034,REL
2310,6405,REL
2311,660,REL
2312,2851,REL
2313,7180,REL
2314,2080,REL
2315,814,REL
2316,607,REL
2317,4969,REL
2318,6997,REL
2319,1739,REL
2320,222,REL
2321,4873,REL
2322,3396,REL
2323,6112,REL
2324,4598,REL
2325,6063,REL
2326,7002,REL
2327,3357,REL
2328,2377,REL
2329,7639,REL
2330,5983,REL
2331,466,REL
2332,3824,REL
2333,9527,REL
2334,8642,REL
2335,5326,REL
2336,6861,REL
2337,365,REL
2338,4078,REL
2339,6218,REL
2340,4869,REL
2341,7742,REL
2342,4033,REL
2343,6999,REL
2344,681,REL
2345,2916,REL
2346,7544,REL
2347,6523,REL
2348,6840,REL
2349,4123,REL
2350,8124,REL
2351,3734,REL
2352,6686,REL
2353,8891,REL
2354,7457,REL
2355,5154,REL
2356,8389,REL
2357,7556,REL
2358,2750,REL
2359,3838,REL
2360,3789,REL
2361,1525,REL
2362,361,REL
2363,6530,REL
2364,2783,REL
2365,2812,REL
2366,1884,REL
2367,8122,REL
2368,4349,REL
2369,9340,REL
2370,5465,REL
2371,8994,REL
2372,4429,REL
2373,825,REL
2374,4886,REL
2375,2004,REL
2376,5082,REL
2377,8940,REL
2378,7417,REL
2379,1067,REL
2380,1353,REL
2381,5801,REL
2382,7989,REL
2383,6895,REL
2384,5605,REL
2385,8916,REL
2386,4197,REL
2387,3554,REL
2388,4707,REL
2389,3989,REL
2390,8,REL
2391,8321,REL
2392,507,REL
2393,4995,REL
2394,8683,REL
2395,592,REL
2396,2712,REL
2397,1470,REL
2398,8048,REL
2399,7450,REL
2400,1341,REL
2401,1559,REL
2402,8811,REL
2403,9512,REL
2404,3811,REL
2405,4550,REL
2406,5011,REL
2407,3806,REL
2408,4659,REL
2409,9939,REL
2410,1673,REL
2411,5491,REL
2412,9624,REL
2413,1381,REL
2414,1880,REL
2415,3003,REL
2416,9766,REL
2417,3543,REL
2418,518,REL
2419,4743,REL
2420,3009,REL
2421,4197,REL
2422,4210,REL
2423,9744,REL
2424,7442,REL
2425,8718,REL
2426,741,REL
2427,2694,REL
2428,3913,REL
2429,4245,REL
2430,9379,REL
2431,3066,REL
2432,976,REL
2433,6345,REL
2434,3817,REL
2435,5517,REL
2436,4331,REL
2437,3609,REL
2438,6683,REL
2439,5571,REL
2440,9472,REL
2441,208,REL
2442,2341,REL
2443,2561,REL
2444,523,REL
2445,783,REL
2446,5885,REL
2447,6475,REL
2448,3549,REL
2449,360,REL
2450,3764,REL
2451,9112,REL
2452,4873,REL
2453,4142,REL
2454,9861,REL
2455,7498,REL
2456,671,REL
2457,5349,REL
2458,606,REL
2459,4735,REL
2460,5965,REL
2461,7558,REL
2462,3185,REL
2463,9309,REL
2464,8130,REL
2465,921,REL
2466,1542,REL
2467,4601,REL
2468,852,REL
2469,3496,REL
2470,1,REL
2471,2187,REL
2472,7481,REL
2473,830,REL
2474,7388,REL
2475,8514,REL
2476,9448,REL
2477,605,REL
2478,1289,REL
2479,3096,REL
2480,6272,REL
2481,6235,REL
2482,9394,REL
2483,9057,REL
2484,2020,REL
2485,22,REL
2486,3092,REL
2487,4118,REL
2488,2666,REL
2489,8502,REL
2490,8585,REL
2491,9889,REL
2492,3788,REL
2493,2190,REL
2494,8847,REL
2495,4497,REL
2496,6009,REL
2497,626,REL
2498,7620,REL
2499,5037,REL
2500,7038,REL
2501,1294,REL
2502,8818,REL
2503,5003,REL
2504,6009,REL
2505,8735,REL
2506,103,REL
2507,3895,REL
2508,285,REL
2509,1838,REL
2510,7783,REL
2511,4825,REL
2512,3745,REL
2513,9936,REL
2514,4344,REL
2515,693,REL
2516,4136,REL
2517,3236,REL
2518,5895,REL
2519,5285,REL
2520,6454,REL
2521,562,REL
2522,4831,REL
2523,9594,REL
2524,5664,REL
2525,7320,REL
2526,4369,REL
2527,2345,REL
2528,2764,REL
2529,3992,REL
2530,5647,REL
2531,5399,REL
2532,3345,REL
2533,1151,REL
2534,5856,REL
2535,6343,REL
2536,89,REL
2537,8830,REL
2538,8535,REL
2539,960,REL
2540,1530,REL
2541,7042,REL
2542,1802,REL
2543,8139,REL
2544,5495,REL
2545,921,REL
2546,7806,REL
2547,1517,REL
2548,3053,REL
2549,1084,REL
2550,7858,REL
2551,7495,REL
2552,4829,REL
2553,2831,REL
2554,8097,REL
2555,2285,REL
2556,4983,REL
2557,4115,REL
2558,3099,REL
2559,3262,REL
2560,8005,REL
2561,4594,REL
2562,3431,REL
2563,1540,REL
2564,8330,REL
2565,2735,REL
2566,9856,REL
2567,1682,REL
2568,3799,REL
2569,5918,REL
2570,3428,REL
2571,5509,REL
2572,6991,REL
2573,7095,REL
2574,1741,REL
2575,660,REL
2576,8534,REL
2577,1447,REL
2578,5759,REL
2579,3344,REL
2580,2347,REL
2581,3136,REL
2582,9987,REL
2583,1053,REL
2584,1527,REL
2585,1305,REL
2586,9887,REL
2587,1672,REL
2588,7358,REL
2589,3924,REL
2590,7053,REL
2591,7907,REL
2592,5985,REL
2593,5341,REL
2594,7785,REL
2595,6324,REL
2596,5744,REL
2597,4431,REL
2598,4727,REL
2599,8479,REL
2600,8074,REL
2601,5314,REL
2602,8825,REL
2603,2081,REL
2604,2653,REL
2605,6170,REL
2606,8846,REL
2607,7069,REL
2608,735,REL
2609,4337,REL
2610,5293,REL
2611,5439,REL
2612,6436,REL
2613,6978,REL
2614,5071,REL
2615,496,REL
2616,2660,REL
2617,2416,REL
2618,261,REL
2619,910,REL
2620,2190,REL
2621,4865,REL
2622,6286,REL
2623,9240,REL
2624,2039,REL
2625,8897,REL
2626,2454,REL
2627,9746,REL
2628,1566,REL
2629,9479,REL
2630,4230,REL
2631,9290,REL
2632,4291,REL
2633,7139,REL
2634,8481,REL
2635,6514,REL
2636,3420,REL
2637,2804,REL
2638,2776,REL
2639,4008,REL
2640,379,REL
2641,6651,REL
2642,4737,REL
2643,7707,REL
2644,3738,REL
2645,9461,REL
2646,868,REL
2647,1882,REL
2648,602,REL
2649,3477,REL
2650,4262,REL
2651,9449,REL
2652,4923,REL
2653,4868,REL
2654,5040,REL
2655,1495,REL
2656,6258,REL
2657,3378,REL
2658,4966,REL
2659,9437,REL
2660,2415,REL
2661,5878,REL
2662,1245,REL
2663,5099,REL
2664,9492,REL
2665,88,REL
2666,4980,REL
2667,4960,REL
2668,7817,REL
2669,3288,REL
2670,7057,REL
2671,8113,REL
2672,1702,REL
2673,7516,REL
2674,3405,REL
2675,6315,REL
2676,2520,REL
2677,7120,REL
2678,1618,REL
2679,2871,REL
2680,5330,REL
2681,2866,REL
2682,6644,REL
2683,6088,REL
2684,4948,REL
2685,6982,REL
2686,1238,REL
2687,5747,REL
2688,3315,REL
2689,8249,REL
2690,7113,REL
2691,4902,REL
2692,7763,REL
2693,1937,REL
2694,6637,REL
2695,1099,REL
2696,9704,REL
2697,3014,REL
2698,6415,REL
2699,376,REL
2700,9558,REL
2701,3868,REL
2702,2860,REL
2703,7256,REL
2704,2831,REL
2705,8756,REL
2706,6512,REL
2707,7800,REL
2708,4539,REL
2709,9873,REL
2710,4819,REL
2711,5387,REL
2712,6662,REL
2713,6386,REL
2714,9378,REL
2715,898,REL
2716,8763,REL
2717,1495,REL
2718,7066,REL
2719,4754,REL
2720,8670,REL
2721,1926,REL
2722,7955,REL
2723,9893,REL
2724,1619,REL
2725,7789,REL
2726,8331,REL
2727,2876,REL
2728,6286,REL
2729,6959,REL
2730,2505,REL
2731,101,REL
2732,7718,REL
2733,7169,REL
2734,9950,REL
2735,4024,REL
2736,1397,REL
2737,8417,REL
2738,8386,REL
2739,7807,REL
2740,8377,REL
2741,3538,REL
2742,6292,REL
2743,9146,REL
2744,10,REL
2745,4563,REL
2746,8110,REL
2747,1467,REL
2748,3000,REL
2749,6497,REL
2750,2066,REL
2751,5086,REL
2752,7768,REL
2753,3448,REL
2754,3547,REL
2755,2366,REL
2756,3542,REL
2757,263,REL
2758,7620,REL
2759,4779,REL
2760,6966,REL
2761,4003,REL
2762,1944,REL
2763,651,REL
2764,6625,REL
2765,6087,REL
2766,7745,REL
2767,2840,REL
2768,704,REL
2769,861,REL
2770,6194,REL
2771,5660,REL
2772,4845,REL
2773,2676,REL
2774,4092,REL
2775,1739,REL
2776,8348,REL
2777,995,REL
2778,3044,REL
2779,9185,REL
2780,8323,REL
2781,4353,REL
2782,6027,REL
2783,2109,REL
2784,1035,REL
2785,7792,REL
2786,9092,REL
2787,6192,REL
2788,82,REL
2789,5269,REL
2790,4576,REL
2791,5764,REL
2792,7722,REL
2793,4960,REL
2794,7873,REL
2795,5287,REL
2796,1843,REL
2797,3858,REL
2798,1300,REL
2799,9510,REL
2800,4308,REL
2801,1037,REL
2802,8604,REL
2803,9825,REL
2804,2823,REL
2805,163,REL
2806,1647,REL
2807,1791,REL
2808,2134,REL
2809,6245,REL
2810,1149,REL
2811,8936,REL
2812,5399,REL
2813,148,REL
2814,3520,REL
2815,8328,REL
2816,6567,REL
2817,7402,REL
2818,2417,REL
2819,4335,REL
2820,4561,REL
2821,1094,REL
2822,5697,REL
2823,206,REL
2824,7318,REL
2825,3502,REL
2826,5685,REL
2827,7917,REL
2828,6885,REL
2829,934,REL
2830,7681,REL
2831,2502,REL
2832,6310,REL
2833,8556,REL
2834,9885,REL
2835,5673,REL
2836,9139,REL
2837,2359,REL
2838,5255,REL
2839,8526,REL
2840,493,REL
2841,4366,REL
2842,9335,REL
2843,7458,REL
2844,6032,REL
2845,3463,REL
2846,2253,REL
2847,9070,REL
2848,3344,REL
2849,8483,REL
2850,229,REL
2851,6005,REL
2852,1528,REL
2853,1703,REL
2854,2531,REL
2855,3898,REL
2856,9380,REL
2857,1825,REL
2858,5008,REL
2859,8734,REL
2860,4352,REL
2861,7423,REL
2862,6193,REL
2863,3886,REL
2864,6488,REL
2865,730,REL
2866,1570,REL
2867,5779,REL
2868,1827,REL
2869,4995,REL
2870,4501,REL
2871,8723,REL
2872,2605,REL
2873,2310,REL
2874,9889,REL
2875,1595,REL
2876,3325,REL
2877,5412,REL
2878,4992,REL
2879,6424,REL
2880,9173,REL
2881,3267,REL
2882,4383,REL
2883,3339,REL
2884,1654,REL
2885,1569,REL
2886,9499,REL
2887,7483,REL
2888,9615,REL
2889,6396,REL
2890,5683,REL
2891,5180,REL
2892,6150,REL
2893,5153,REL
2894,9881,REL
2895,2569,REL
2896,541,REL
2897,3528,REL
2898,5010,REL
2899,4732,REL
2900,976,REL
2901,9605,REL
2902,802,REL
2903,8311,REL
2904,6308,REL
2905,9831,REL
2906,8933,REL
2907,3976,REL
2908,7860,REL
2909,1556,REL
2910,3598,REL
2911,6602,REL
2912,5033,REL
2913,5931,REL
2914,9036,REL
2915,8787,REL
2916,8127,REL
2917,2701,REL
2918,8010,REL
2919,6361,REL
2920,2952,REL
2921,3037,REL
2922,2948,REL
2923,6272,REL
2924,9011,REL
2925,7270,REL
2926,9133,REL
2927,4075,REL
2928,2712,REL
2929,3756,REL
2930,5095,REL
2931,9194,REL
2932,7595,REL
2933,3570,REL
2934,1016,REL
2935,5678,REL
2936,9399,REL
2937,4125,REL
2938,4199,REL
2939,6062,REL
2940,6899,REL
2941,787,REL
2942,790,REL
2943,2411,REL
2944,5167,REL
2945,2868,REL
2946,3777,REL
2947,7361,REL
2948,1234,REL
2949,3334,REL
2950,4201,REL
2951,4865,REL
2952,6042,REL
2953,6236,REL
2954,9919,REL
2955,7879,REL
2956,4847,REL
2957,5568,REL
2958,7520,REL
2959,5026,REL
2960,1032,REL
2961,1728,REL
2962,1368,REL
2963,2414,REL
2964,1795,REL
2965,1659,REL
2966,6703,REL
2967,9155,REL
2968,2684,REL
2969,9423,REL
2970,8622,REL
2971,8344,REL
2972,6101,REL
2973,4609,REL
2974,4098,REL
2975,1396,REL
2976,1821,REL
2977,1008,REL
2978,741,REL
2979,8627,REL
2980,5373,REL
2981,6046,REL
2982,7768,REL
2983,3114,REL
2984,7311,REL
2985,2602,REL
2986,3223,REL
2987,3853,REL
2988,6497,REL
2989,3349,REL
2990,312,REL
2991,4990,REL
2992,7524,REL
2993,1961,REL
2994,6456,REL
2995,7313,REL
2996,8900,REL
2997,5976,REL
2998,1233,REL
2999,3528,REL
3000,8277,REL
3001,2386,REL
3002,7821,REL
3003,4718,REL
3004,8109,REL
3005,3177,REL
3006,1594,REL
3007,9397,REL
3008,3249,REL
3009,1348,REL
3010,6417,REL
3011,7304,REL
3012,8889,REL
3013,4626,REL
3014,1743,REL
3015,7240,REL
3016,9281,REL
3017,5029,REL
3018,1546,REL
3019,2612,REL
3020,6740,REL
3021,7655,REL
3022,6923,REL
3023,1909,REL
3024,9941,REL
3025,5746,REL
3026,3355,REL
3027,9941,REL
3028,8541,REL
3029,2261,REL
3030,1315,REL
3031,9661,REL
3032,8888,REL
3033,3030,REL
3034,9513,REL
3035,5376,REL
3036,1041,REL
3037,5322,REL
3038,4298,REL
3039,7032,REL
3040,8139,REL
3041,3981,REL
3042,2534,REL
3043,9188,REL
3044,470,REL
3045,5128,REL
3046,1757,REL
3047,7992,REL
3048,3030,REL
3049,4289,REL
3050,6257,REL
3051,6315,REL
3052,7515,REL
3053,8875,REL
3054,9454,REL
3055,1328,REL
3056,7399,REL
3057,2819,REL
3058,3155,REL
3059,655,REL
3060,4144,REL
3061,2038,REL
3062,8008,REL
3063,2921,REL
3064,6044,REL
3065,1267,REL
3066,8588,REL
3067,8934,REL
3068,8344,REL
3069,10,REL
3070,5778,REL
3071,5610,REL
3072,6658,REL
3073,4392,REL
3074,2339,REL
3075,4166,REL
3076,8814,REL
3077,2481,REL
3078,2601,REL
3079,9294,REL
3080,9983,REL
3081,8344,REL
3082,5765,REL
3083,5246,REL
3084,5774,REL
3085,2956,REL
3086,8397,REL
3087,2537,REL
3088,9793,REL
3089,5067,REL
3090,6905,REL
3091,4975,REL
3092,1381,REL
3093,9272,REL
3094,6817,REL
3095,3179,REL
3096,1484,REL
3097,8972,REL
3098,5332,REL
3099,5847,REL
3100,1904,REL
3101,9630,REL
3102,6835,REL
3103,2676,REL
3104,7385,REL
3105,6921,REL
3106,5589,REL
3107,61,REL
3108,9025,REL
3109,75,REL
3110,8280,REL
3111,9485,REL
3112,3900,REL
3113,6062,REL
3114,61,REL
3115,4678,REL
3116,8270,REL
3117,1649,REL
3118,9005,REL
3119,3464,REL
3120,5672,REL
3121,3817,REL
3122,3991,REL
3123,9451,REL
3124,4013,REL
3125,8542,REL
3126,7538,REL
3127,3177,REL
3128,1293,REL
3129,5113,REL
3130,9253,REL
3131,8219,REL
3132,9816,REL
3133,9505,REL
3134,6285,REL
3135,2960,REL
3136,362,REL
3137,5898,REL
3138,4976,REL
3139,5955,REL
3140,6694,REL
3141,2032,REL
3142,6058,REL
3143,3056,REL
3144,4466,REL
3145,1796,REL
3146,6363,REL
3147,5054,REL
3148,5784,REL
3149,6668,REL
3150,9352,REL
3151,1755,REL
3152,6969,REL
3153,545,REL
3154,9524,REL
3155,900,REL
3156,1490,REL
3157,6361,REL
3158,4130,REL
3159,817,REL
3160,6433,REL
3161,7486,REL
3162,4783,REL
3163,6778,REL
3164,2094,REL
3165,264,REL
3166,8240,REL
3167,7533,REL
3168,2239,REL
3169,3462,REL
3170,82,REL
3171,1165,REL
3172,8469,REL
3173,148,REL
3174,3884,REL
3175,11,REL
3176,5566,REL
3177,8535,REL
3178,8755,REL
3179,3223,REL
3180,3225,REL
3181,6649,REL
3182,5808,REL
3183,7983,REL
3184,3690,REL
3185,3761,REL
3186,2464,REL
3187,2594,REL
3188,4488,REL
3189,4963,REL
3190,1246,REL
3191,3512,REL
3192,2996,REL
3193,8753,REL
3194,7985,REL
3195,842,REL
3196,4754,REL
3197,6430,REL
3198,5446,REL
3199,6994,REL
3200,9678,REL
3201,167,REL
3202,2461,REL
3203,6894,REL
3204,9221,REL
3205,8681,REL
3206,6938,REL
3207,5316,REL
3208,7965,REL
3209,3360,REL
3210,5586,REL
3211,723,REL
3212,5323,REL
3213,9394,REL
3214,7196,REL
3215,7695,REL
3216,4493,REL
3217,293,REL
3218,6346,REL
3219,1161,REL
3220,2007,REL
3221,8495,REL
3222,1943,REL
3223,4101,REL
3224,2933,REL
3225,8330,REL
3226,9959,REL
3227,1190,REL
3228,7885,REL
3229,2134,REL
3230,5210,REL
3231,1539,REL
3232,80,REL
3233,2104,REL
3234,6447,REL
3235,8987,REL
3236,7261,REL
3237,6049,REL
3238,5387,REL
3239,6012,REL
3240,7748,REL
3241,7650,REL
3242,1196,REL
3243,5469,REL
3244,5085,REL
3245,2297,REL
3246,8807,REL
3247,3060,REL
3248,976,REL
3249,6025,REL
3250,2211,REL
3251,4623,REL
3252,7727,REL
3253,2593,REL
