:START_ID,:END_ID,type
12659,679,REL
12667,7193,REL
12675,5968,REL
12683,890,REL
12691,9988,REL
12699,6486,REL
12707,2043,REL
12715,9748,REL
12723,8717,REL
12731,3495,REL
12739,1964,REL
12747,7099,REL
12755,5763,REL
12763,3227,REL
12771,4831,REL
12779,1570,REL
12787,4386,REL
12795,8269,REL
12803,447,REL
12811,9089,REL
12819,5803,REL
12827,4409,REL
12835,3878,REL
12843,8271,REL
12851,41,REL
12859,5870,REL
12867,4774,REL
12875,9051,REL
12883,9550,REL
12891,616,REL
12899,1176,REL
12907,8784,REL
12915,4867,REL
12923,2006,REL
12931,2222,REL
12939,7957,REL
12947,7819,REL
12955,7062,REL
12963,4914,REL
12971,7325,REL
12979,6510,REL
12987,9239,REL
12995,6754,REL
13003,7543,REL
13011,8612,REL
13019,819,REL
13027,4290,REL
13035,3307,REL
13043,2638,REL
13051,1395,REL
13059,6419,REL
13067,2603,REL
13075,2032,REL
13083,9759,REL
13091,3223,REL
13099,1839,REL
13107,7288,REL
13115,1876,REL
13123,5863,REL
13131,7203,REL
13139,5241,REL
13147,4773,REL
13155,6311,REL
13163,8049,REL
13171,1971,REL
13179,791,REL
13187,7218,REL
13195,2031,REL
13203,8257,REL
13211,3128,REL
13219,2008,REL
13227,6189,REL
13235,1769,REL
13243,4252,REL
13251,8237,REL
13259,4870,REL
13267,9019,REL
13275,9245,REL
13283,4043,REL
13291,3980,REL
13299,8286,REL
13307,9447,REL
13315,5246,REL
13323,7940,REL
13331,864,REL
13339,2643,REL
13347,9698,REL
13355,5451,REL
13363,9021,REL
13371,5794,REL
13379,927,REL
13387,7757,REL
13395,5646,REL
13403,2762,REL
13411,7915,REL
13419,7037,REL
13427,6824,REL
13435,425,REL
13443,5548,REL
13451,2904,REL
13459,4945,REL
13467,3726,REL
13475,6355,REL
13483,4539,REL
13491,4078,REL
13499,148,REL
13507,624,REL
13515,4817,REL
13523,9014,REL
13531,6188,REL
13539,7247,REL
13547,548,REL
13555,2721,REL
13563,6577,REL
13571,8165,REL
13579,701,REL
13587,6973,REL
13595,9479,REL
13603,8822,REL
13611,7889,REL
13619,1261,REL
13627,2930,REL
13635,6533,REL
13643,1343,REL
13651,1038,REL
13659,7398,REL
13667,8218,REL
13675,2791,REL
13683,5511,REL
13691,1073,REL
13699,9101,REL
13707,186,REL
13715,5663,REL
13723,4146,REL
13731,3536,REL
13739,9375,REL
13747,6707,REL
13755,1007,REL
13763,4705,REL
13771,9335,REL
13779,4364,REL
13787,7606,REL
13795,6576,REL
13803,7054,REL
13811,1218,REL
13819,7964,REL
13827,4012,REL
13835,6937,REL
13843,2940,REL
13851,9926,REL
13859,6829,REL
13867,9600,REL
13875,4713,REL
13883,2675,REL
13891,1872,REL
13899,8399,REL
13907,6844,REL
13915,6320,REL
13923,6445,REL
13931,9268,REL
13939,6439,REL
13947,4032,REL
13955,6234,REL
13963,2740,REL
13971,7346,REL
13979,8481,REL
13987,1745,REL
13995,4982,REL
14003,2874,REL
14011,8863,REL
14019,3105,REL
14027,12,REL
14035,3302,REL
14043,3505,REL
14051,8047,REL
14059,4005,REL
14067,5850,REL
14075,7220,REL
14083,7473,REL
14091,2375,REL
14099,4906,REL
14107,5258,REL
14115,2097,REL
14123,4035,REL
14131,7710,REL
14139,849,REL
14147,4681,REL
14155,3110,REL
14163,7492,REL
14171,8336,REL
14179,7322,REL
14187,6985,REL
14195,8321,REL
14203,4222,REL
14211,7313,REL
14219,1853,REL
14227,7717,REL
14235,8151,REL
14243,9545,REL
14251,7080,REL
14259,3642,REL
14267,968,REL
14275,1713,REL
14283,100,REL
14291,7413,REL
14299,2970,REL
14307,502,REL
14315,4384,REL
14323,6711,REL
14331,8020,REL
14339,1690,REL
14347,8896,REL
14355,1061,REL
14363,5761,REL
14371,4488,REL
14379,8399,REL
14387,8623,REL
14395,6068,REL
14403,5308,REL
14411,6156,REL
14419,4092,REL
14427,2890,REL
14435,5252,REL
14443,8880,REL
14451,5560,REL
14459,8270,REL
14467,8760,REL
14475,6159,REL
14483,5972,REL
14491,9531,REL
14499,1686,REL
14507,7788,REL
14515,4887,REL
14523,7749,REL
14531,953,REL
14539,1657,REL
14547,8027,REL
14555,8140,REL
14563,1547,REL
14571,1035,REL
14579,6223,REL
14587,7600,REL
14595,631,REL
14603,9757,REL
14611,1196,REL
14619,2634,REL
14627,4726,REL
14635,3032,REL
14643,5644,REL
14651,5857,REL
14659,3317,REL
14667,4567,REL
14675,9947,REL
14683,5981,REL
14691,7429,REL
14699,6753,REL
14707,858,REL
14715,778,REL
14723,4820,REL
14731,2805,REL
14739,8517,REL
14747,9586,REL
14755,7753,REL
14763,5949,REL
14771,5782,REL
14779,6570,REL
14787,3606,REL
14795,8332,REL
14803,8300,REL
14811,1484,REL
14819,6114,REL
14827,9712,REL
14835,5548,REL
14843,5674,REL
14851,5074,REL
14859,5785,REL
14867,9598,REL
14875,4929,REL
14883,25,REL
14891,250,REL
14899,2594,REL
14907,9461,REL
14915,6099,REL
14923,6730,REL
14931,5491,REL
14939,3052,REL
14947,6211,REL
14955,239,REL
14963,1475,REL
14971,3378,REL
14979,8512,REL
14987,8720,REL
14995,882,REL
15003,5707,REL
15011,1729,REL
15019,6274,REL
15027,9631,REL
15035,7672,REL
15043,6753,REL
15051,8641,REL
15059,1840,REL
15067,9317,REL
15075,5849,REL
15083,369,REL
15091,8755,REL
15099,6077,REL
15107,9774,REL
15115,8505,REL
15123,7216,REL
15131,1956,REL
15139,9896,REL
15147,1803,REL
15155,4487,REL
15163,480,REL
15171,734,REL
15179,7352,REL
15187,106,REL
15195,9627,REL
15203,1109,REL
15211,1308,REL
15219,5118,REL
15227,7602,REL
15235,1937,REL
15243,8029,REL
15251,8904,REL
15259,3218,REL
15267,6339,REL
15275,4368,REL
15283,827,REL
15291,4803,REL
15299,1559,REL
15307,7151,REL
15315,1754,REL
15323,4628,REL
15331,9882,REL
15339,1892,REL
15347,6312,REL
15355,2958,REL
15363,1542,REL
15371,2847,REL
15379,1138,REL
15387,81,REL
15395,8175,REL
15403,7944,REL
15411,6616,REL
15419,498,REL
15427,8770,REL
15435,637,REL
15443,5368,REL
15451,3339,REL
15459,4336,REL
15467,8330,REL
15475,9230,REL
15483,4376,REL
15491,2687,REL
15499,9124,REL
15507,6250,REL
15515,6481,REL
15523,6147,REL
15531,3391,REL
15539,2617,REL
15547,667,REL
15555,4858,REL
15563,9154,REL
15571,2070,REL
15579,1008,REL
15587,9857,REL
15595,3259,REL
15603,7716,REL
15611,6249,REL
15619,129,REL
15627,9261,REL
15635,7398,REL
15643,6086,REL
15651,8347,REL
15659,2264,REL
15667,1322,REL
15675,4413,REL
15683,2717,REL
15691,6762,REL
15699,5560,REL
15707,811,REL
15715,2949,REL
15723,8054,REL
15731,9806,REL
15739,1135,REL
15747,6255,REL
15755,2394,REL
15763,1028,REL
15771,1136,REL
15779,2192,REL
15787,8765,REL
15795,3572,REL
15803,4887,REL
15811,2725,REL
15819,5717,REL
15827,8876,REL
15835,9943,REL
15843,7971,REL
15851,5745,REL
15859,3368,REL
15867,4995,REL
15875,8253,REL
15883,6305,REL
15891,749,REL
15899,2554,REL
15907,5082,REL
15915,9572,REL
15923,5560,REL
15931,8191,REL
15939,7680,REL
15947,2313,REL
15955,5311,REL
15963,553,REL
15971,8483,REL
15979,4403,REL
15987,728,REL
15995,1974,REL
16003,7617,REL
16011,8393,REL
16019,5525,REL
16027,2861,REL
16035,6541,REL
16043,1979,REL
16051,3240,REL
16059,6087,REL
16067,2192,REL
16075,3377,REL
16083,9765,REL
16091,9788,REL
16099,1178,REL
16107,2898,REL
16115,7207,REL
16123,4361,REL
16131,9026,REL
16139,8444,REL
16147,1642,REL
16155,9187,REL
16163,970,REL
16171,7410,REL
16179,2500,REL
16187,5431,REL
16195,4866,REL
16203,1808,REL
16211,8691,REL
16219,5297,REL
16227,8794,REL
16235,1796,REL
16243,2738,REL
16251,4038,REL
16259,148,REL
16267,6916,REL
16275,3216,REL
16283,9025,REL
16291,3948,REL
16299,8459,REL
16307,3855,REL
16315,409,REL
16323,9136,REL
16331,6466,REL
16339,4761,REL
16347,5030,REL
16355,1376,REL
16363,4891,REL
16371,887,REL
16379,7857,REL
16387,1412,REL
16395,8076,REL
16403,9625,REL
16411,3285,REL
16419,8710,REL
16427,7270,REL
16435,9981,REL
16443,3716,REL
16451,185,REL
16459,8341,REL
16467,4322,REL
16475,8047,REL
16483,2112,REL
16491,3031,REL
16499,2978,REL
16507,3081,REL
16515,8570,REL
16523,5457,REL
16531,342,REL
16539,2859,REL
16547,8643,REL
16555,3839,REL
16563,3380,REL
16571,2704,REL
16579,5764,REL
16587,2805,REL
16595,8348,REL
16603,543,REL
16611,293,REL
16619,3399,REL
16627,4920,REL
16635,8142,REL
16643,7463,REL
16651,5313,REL
16659,7845,REL
16667,8320,REL
16675,5852,REL
16683,563,REL
16691,8397,REL
16699,6103,REL
16707,331,REL
16715,2161,REL
16723,3815,REL
16731,6471,REL
16739,7443,REL
16747,5100,REL
16755,1498,REL
16763,3633,REL
16771,2976,REL
16779,2051,REL
16787,7197,REL
16795,64,REL
16803,4799,REL
16811,3662,REL
16819,9897,REL
16827,4442,REL
16835,1399,REL
16843,2865,REL
16851,2347,REL
16859,7426,REL
16867,79,REL
16875,636,REL
16883,4360,REL
16891,3397,REL
16899,5932,REL
16907,35,REL
16915,345,REL
16923,9040,REL
16931,1921,REL
16939,6838,REL
16947,4853,REL
16955,3328,REL
16963,9784,REL
16971,6187,REL
16979,1374,REL
16987,2181,REL
16995,4963,REL
17003,9545,REL
17011,6633,REL
17019,9952,REL
17027,5722,REL
17035,6320,REL
17043,1489,REL
17051,1852,REL
17059,9657,REL
17067,6840,REL
17075,5256,REL
17083,6454,REL
17091,4245,REL
17099,6910,REL
17107,3561,REL
17115,7823,REL
17123,5575,REL
17131,3563,REL
17139,7242,REL
17147,1571,REL
17155,660,REL
17163,6734,REL
17171,6740,REL
17179,2657,REL
17187,8413,REL
17195,9688,REL
17203,8073,REL
17211,629,REL
17219,8821,REL
17227,7994,REL
17235,3481,REL
17243,6834,REL
17251,8315,REL
17259,3853,REL
17267,2927,REL
17275,1833,REL
17283,7528,REL
17291,7851,REL
17299,1130,REL
17307,134,REL
17315,2442,REL
17323,5940,REL
17331,6615,REL
17339,6044,REL
17347,1617,REL
17355,2908,REL
17363,9148,REL
17371,6857,REL
17379,4861,REL
17387,7988,REL
17395,1421,REL
17403,9362,REL
17411,9632,REL
17419,3915,REL
17427,7514,REL
17435,1206,REL
17443,3020,REL
17451,5277,REL
17459,5822,REL
17467,3727,REL
17475,2129,REL
17483,2565,REL
17491,7937,REL
17499,2275,REL
17507,8653,REL
17515,4294,REL
17523,8148,REL
17531,5939,REL
17539,5326,REL
17547,8546,REL
17555,8450,REL
17563,8364,REL
17571,1676,REL
17579,8552,REL
17587,3870,REL
17595,9490,REL
17603,5929,REL
17611,1788,REL
17619,2384,REL
17627,2161,REL
17635,9814,REL
17643,8642,REL
17651,9193,REL
17659,8748,REL
17667,4926,REL
17675,4289,REL
17683,3114,REL
17691,7763,REL
17699,3842,REL
17707,9578,REL
17715,6668,REL
17723,1328,REL
17731,6931,REL
17739,8631,REL
17747,2981,REL
17755,1901,REL
17763,3524,REL
17771,7133,REL
17779,8396,REL
17787,6647,REL
17795,843,REL
17803,428,REL
17811,702,REL
17819,656,REL
17827,6499,REL
17835,9676,REL
17843,1298,REL
17851,6903,REL
17859,2554,REL
17867,7120,REL
17875,2013,REL
17883,7531,REL
17891,802,REL
17899,3600,REL
17907,6405,REL
17915,8352,REL
17923,883,REL
17931,7148,REL
17939,3801,REL
17947,3900,REL
17955,2364,REL
17963,6789,REL
17971,7293,REL
17979,3103,REL
17987,1673,REL
17995,4200,REL
18003,5001,REL
18011,7970,REL
18019,6922,REL
18027,5645,REL
18035,2548,REL
18043,1532,REL
18051,4809,REL
18059,2794,REL
18067,6280,REL
18075,5794,REL
18083,3323,REL
18091,5404,REL
18099,4514,REL
18107,4425,REL
18115,2417,REL
18123,2638,REL
18131,2290,REL
18139,7515,REL
18147,3546,REL
18155,2628,REL
18163,1105,REL
18171,9552,REL
18179,2496,REL
18187,3674,REL
18195,8709,REL
18203,165,REL
18211,9173,REL
18219,4611,REL
18227,2596,REL
18235,5592,REL
18243,778,REL
18251,1491,REL
18259,4308,REL
18267,5641,REL
18275,9392,REL
18283,1756,REL
18291,7591,REL
18299,4335,REL
18307,1900,REL
18315,8561,REL
18323,9245,REL
18331,4072,REL
18339,7372,REL
18347,3246,REL
18355,4542,REL
18363,1291,REL
18371,3483,REL
18379,7348,REL
18387,7115,REL
18395,1569,REL
18403,9525,REL
18411,8418,REL
18419,4524,REL
18427,4385,REL
18435,3308,REL
18443,5384,REL
18451,6798,REL
18459,6893,REL
18467,9850,REL
18475,8824,REL
18483,8203,REL
18491,9588,REL
18499,5610,REL
18507,5030,REL
18515,8577,REL
18523,2854,REL
18531,2383,REL
18539,1659,REL
18547,5071,REL
18555,8824,REL
18563,672,REL
18571,954,REL
18579,9779,REL
18587,6847,REL
18595,7673,REL
18603,8813,REL
18611,4410,REL
18619,476,REL
18627,3093,REL
18635,9759,REL
18643,8169,REL
18651,3691,REL
18659,1815,REL
18667,7845,REL
18675,7133,REL
18683,6318,REL
18691,6329,REL
18699,1556,REL
18707,43,REL
18715,1781,REL
18723,8979,REL
18731,9090,REL
18739,2241,REL
18747,9733,REL
18755,1101,REL
18763,6119,REL
18771,7569,REL
18779,4087,REL
18787,3306,REL
18795,5548,REL
18803,6570,REL
18811,5166,REL
18819,8231,REL
18827,3342,REL
18835,7788,REL
18843,5317,REL
18851,5581,REL
18859,5755,REL
18867,812,REL
18875,8185,REL
18883,1082,REL
18891,3055,REL
18899,4158,REL
18907,5681,REL
18915,3904,REL
18923,2883,REL
18931,1586,REL
18939,3970,REL
18947,3695,REL
18955,7151,REL
18963,7762,REL
18971,2430,REL
18979,1425,REL
18987,1229,REL
18995,3547,REL
19003,573,REL
19011,6824,REL
19019,9385,REL
19027,2808,REL
19035,8928,REL
19043,3229,REL
19051,2781,REL
19059,3509,REL
19067,2874,REL
19075,680,REL
19083,5172,REL
19091,227,REL
19099,8889,REL
19107,9542,REL
19115,1558,REL
19123,3663,REL
19131,2954,REL
19139,1283,REL
19147,2441,REL
19155,3825,REL
19163,5883,REL
19171,9563,REL
19179,9725,REL
19187,9169,REL
19195,8025,REL
19203,3880,REL
19211,6157,REL
19219,3356,REL
19227,5811,REL
19235,9962,REL
19243,2790,REL
19251,4582,REL
19259,3637,REL
19267,2265,REL
19275,1921,REL
19283,298,REL
19291,8410,REL
19299,2841,REL
19307,2543,REL
19315,4241,REL
19323,9206,REL
19331,8325,REL
19339,4928,REL
19347,9823,REL
19355,8793,REL
19363,5334,REL
19371,808,REL
19379,7406,REL
19387,1808,REL
19395,7759,REL
19403,2962,REL
19411,5986,REL
19419,3645,REL
19427,2466,REL
19435,2519,REL
19443,8586,REL
19451,9914,REL
19459,4838,REL
19467,8604,REL
19475,9440,REL
19483,3872,REL
19491,5113,REL
19499,1751,REL
19507,2799,REL
19515,1217,REL
19523,1952,REL
19531,9452,REL
19539,7518,REL
19547,2137,REL
19555,8715,REL
19563,4501,REL
19571,2061,REL
19579,7758,REL
19587,4056,REL
19595,6041,REL
19603,4689,REL
19611,3269,REL
19619,3695,REL
19627,884,REL
19635,3866,REL
19643,581,REL
19651,5978,REL
19659,7931,REL
19667,6811,REL
19675,3469,REL
19683,7273,REL
19691,9934,REL
19699,7051,REL
19707,6793,REL
19715,5667,REL
19723,1330,REL
19731,2387,REL
19739,2062,REL
19747,8227,REL
19755,6132,REL
19763,6138,REL
19771,4160,REL
19779,2112,REL
19787,5851,REL
19795,9406,REL
19803,7676,REL
19811,7123,REL
19819,2549,REL
19827,5176,REL
19835,6827,REL
19843,4485,REL
19851,5994,REL
19859,2989,REL
19867,6249,REL
19875,9217,REL
19883,6959,REL
19891,7849,REL
19899,1043,REL
19907,2264,REL
19915,9952,REL
19923,9049,REL
19931,6592,REL
19939,3803,REL
19947,5333,REL
19955,1728,REL
19963,9735,REL
19971,7529,REL
19979,9898,REL
19987,9765,REL
19995,6905,REL
20003,2505,REL
20011,1835,REL
20019,7265,REL
20027,7911,REL
20035,8252,REL
20043,4801,REL
20051,3041,REL
20059,8997,REL
20067,5622,REL
20075,3263,REL
20083,4732,REL
20091,9884,REL
20099,5059,REL
20107,3263,REL
20115,2180,REL
20123,8190,REL
20131,1877,REL
20139,2721,REL
20147,4860,REL
20155,1243,REL
20163,7879,REL
20171,1048,REL
20179,4086,REL
20187,5161,REL
20195,2544,REL
20203,8390,REL
20211,7171,REL
20219,8210,REL
20227,6233,REL
20235,173,REL
20243,8004,REL
20251,4338,REL
20259,1344,REL
20267,547,REL
20275,5351,REL
20283,4696,REL
20291,9471,REL
20299,7028,REL
20307,7760,REL
20315,3967,REL
20323,5856,REL
20331,9033,REL
20339,3508,REL
20347,4285,REL
20355,7527,REL
20363,9414,REL
20371,1962,REL
20379,2632,REL
20387,8613,REL
20395,653,REL
20403,4863,REL
20411,9125,REL
20419,6105,REL
20427,2478,REL
20435,6367,REL
20443,4779,REL
20451,9279,REL
20459,6966,REL
20467,1877,REL
20475,921,REL
20483,9718,REL
20491,2251,REL
20499,6195,REL
20507,6509,REL
20515,7300,REL
20523,4573,REL
20531,5764,REL
20539,8273,REL
20547,4534,REL
20555,5800,REL
20563,460,REL
20571,3775,REL
20579,2633,REL
20587,4031,REL
20595,1355,REL
20603,1321,REL
20611,4051,REL
20619,6619,REL
20627,7810,REL
20635,8718,REL
20643,4999,REL
20651,2785,REL
20659,4335,REL
20667,4935,REL
20675,4891,REL
20683,5383,REL
20691,6319,REL
20699,5060,REL
20707,4241,REL
20715,3988,REL
20723,6622,REL
20731,2098,REL
20739,3154,REL
20747,7534,REL
20755,2961,REL
20763,3664,REL
20771,8708,REL
20779,6511,REL
20787,3939,REL
20795,2602,REL
20803,4604,REL
20811,2982,REL
20819,4177,REL
20827,3705,REL
20835,4354,REL
20843,9591,REL
20851,8908,REL
20859,9197,REL
20867,7500,REL
20875,5063,REL
20883,8554,REL
20891,1292,REL
20899,6694,REL
20907,5261,REL
20915,9829,REL
20923,6778,REL
20931,4288,REL
20939,4656,REL
20947,1035,REL
20955,5087,REL
20963,5153,REL
20971,6783,REL
20979,944,REL
20987,3694,REL
20995,9383,REL
21003,9310,REL
21011,5632,REL
21019,5856,REL
21027,6388,REL
21035,5100,REL
21043,6729,REL
21051,3790,REL
21059,2183,REL
21067,3403,REL
21075,1697,REL
21083,9946,REL
21091,898,REL
21099,9518,REL
21107,7634,REL
21115,7835,REL
21123,7345,REL
21131,3095,REL
21139,8160,REL
21147,4428,REL
21155,1788,REL
21163,7988,REL
21171,3598,REL
21179,5790,REL
21187,9874,REL
21195,5212,REL
21203,7116,REL
21211,4151,REL
21219,6591,REL
21227,5675,REL
21235,3914,REL
21243,8361,REL
21251,4667,REL
21259,1003,REL
21267,8132,REL
21275,3718,REL
21283,9778,REL
21291,442,REL
21299,2145,REL
21307,6089,REL
21315,955,REL
21323,1072,REL
21331,4470,REL
21339,5298,REL
21347,4896,REL
21355,2360,REL
21363,8772,REL
21371,5200,REL
21379,3921,REL
21387,5111,REL
21395,992,REL
21403,1018,REL
21411,4498,REL
21419,8307,REL
21427,418,REL
21435,2149,REL
21443,4043,REL
21451,9067,REL
21459,9302,REL
21467,1802,REL
21475,625,REL
21483,8542,REL
21491,3124,REL
21499,3313,REL
21507,9687,REL
21515,4472,REL
21523,4281,REL
21531,2674,REL
21539,74,REL
21547,8454,REL
21555,1991,REL
21563,7567,REL
21571,8735,REL
21579,4274,REL
21587,9123,REL
21595,3545,REL
21603,4243,REL
21611,6996,REL
21619,6781,REL
21627,9903,REL
21635,8424,REL
21643,8278,REL
21651,1461,REL
21659,7833,REL
21667,4443,REL
21675,8132,REL
21683,6302,REL
21691,5110,REL
21699,1226,REL
21707,2257,REL
21715,1435,REL
21723,6866,REL
21731,762,REL
21739,2688,REL
21747,6664,REL
21755,2530,REL
21763,3826,REL
21771,8232,REL
21779,3286,REL
21787,7995,REL
21795,5725,REL
21803,13,REL
21811,4202,REL
21819,6768,REL
21827,7632,REL
21835,7926,REL
21843,8954,REL
21851,73,REL
21859,1457,REL
21867,1812,REL
21875,570,REL
21883,2341,REL
21891,4815,REL
21899,9089,REL
21907,7086,REL
21915,4083,REL
21923,333,REL
21931,3415,REL
21939,6090,REL
21947,6341,REL
21955,3097,REL
21963,5876,REL
21971,2842,REL
21979,7494,REL
21987,6291,REL
21995,6965,REL
22003,1294,REL
22011,3796,REL
22019,3248,REL
22027,1868,REL
22035,8508,REL
22043,2845,REL
22051,2252,REL
22059,2727,REL
22067,672,REL
22075,7711,REL
22083,352,REL
22091,7547,REL
22099,1753,REL
22107,1900,REL
22115,7815,REL
22123,5601,REL
22131,8672,REL
22139,5009,REL
22147,7986,REL
22155,2165,REL
22163,4482,REL
22171,2729,REL
22179,1207,REL
22187,7071,REL
22195,9240,REL
22203,8351,REL
22211,5302,REL
22219,4165,REL
22227,2005,REL
22235,8401,REL
22243,9855,REL
22251,7107,REL
22259,8561,REL
22267,8178,REL
22275,8104,REL
22283,9817,REL
22291,3771,REL
22299,8130,REL
22307,1737,REL
22315,2777,REL
22323,185,REL
22331,1027,REL
22339,6182,REL
22347,8364,REL
22355,1281,REL
22363,7187,REL
22371,5035,REL
22379,3982,REL
22387,3874,REL
22395,3228,REL
22403,4124,REL
22411,2454,REL
22419,6482,REL
22427,2832,REL
22435,6620,REL
22443,9754,REL
22451,5234,REL
22459,9632,REL
22467,515,REL
22475,8772,REL
22483,2430,REL
22491,9796,REL
22499,984,REL
22507,8563,REL
22515,4614,REL
22523,6827,REL
22531,7211,REL
22539,7361,REL
22547,4752,REL
22555,6157,REL
22563,8211,REL
22571,104,REL
22579,2502,REL
22587,14,REL
22595,7674,REL
22603,8255,REL
22611,5338,REL
22619,9228,REL
22627,9038,REL
22635,9419,REL
22643,395,REL
22651,9388,REL
22659,9868,REL
22667,8616,REL
22675,9270,REL
22683,8006,REL
22691,2306,REL
22699,583,REL
22707,7054,REL
22715,9520,REL
22723,4579,REL
22731,5799,REL
22739,1155,REL
22747,4753,REL
22755,3936,REL
22763,2161,REL
22771,5588,REL
22779,7063,REL
22787,9355,REL
22795,8566,REL
22803,3024,REL
22811,4969,REL
22819,3223,REL
22827,6695,REL
22835,9919,REL
22843,3152,REL
22851,5002,REL
22859,6951,REL
22867,3823,REL
22875,6671,REL
22883,8234,REL
22891,5798,REL
22899,4428,REL
22907,7148,REL
22915,1221,REL
22923,1056,REL
22931,9009,REL
22939,8945,REL
22947,7589,REL
22955,906,REL
22963,6747,REL
22971,6776,REL
22979,6031,REL
22987,326,REL
22995,4763,REL
23003,5645,REL
23011,4395,REL
23019,1002,REL
23027,3877,REL
23035,6091,REL
23043,436,REL
23051,782,REL
23059,5953,REL
23067,1159,REL
23075,7407,REL
23083,3103,REL
23091,2742,REL
23099,8728,REL
23107,5193,REL
23115,3737,REL
23123,622,REL
23131,8707,REL
23139,6525,REL
23147,3831,REL
23155,8598,REL
23163,3612,REL
23171,7869,REL
23179,8437,REL
23187,8178,REL
23195,817,REL
23203,6449,REL
23211,6120,REL
23219,8106,REL
23227,4662,REL
23235,7208,REL
23243,9522,REL
23251,749,REL
23259,9305,REL
23267,198,REL
23275,4040,REL
23283,4949,REL
23291,3434,REL
23299,1691,REL
23307,7693,REL
23315,9339,REL
23323,6622,REL
23331,3998,REL
23339,6431,REL
23347,8814,REL
23355,4092,REL
23363,8778,REL
23371,6774,REL
23379,7902,REL
23387,6651,REL
23395,8242,REL
23403,8998,REL
23411,6280,REL
23419,8547,REL
23427,5652,REL
23435,1808,REL
23443,374,REL
23451,8521,REL
23459,1802,REL
23467,5985,REL
23475,9445,REL
23483,1883,REL
23491,2301,REL
23499,5570,REL
23507,4223,REL
23515,5588,REL
23523,5595,REL
23531,356,REL
23539,4377,REL
23547,9833,REL
23555,7207,REL
23563,8473,REL
23571,5683,REL
23579,8955,REL
23587,9938,REL
23595,1628,REL
23603,1797,REL
23611,8646,REL
23619,5642,REL
23627,3993,REL
23635,8303,REL
23643,5398,REL
23651,9912,REL
23659,6757,REL
23667,6569,REL
23675,6033,REL
23683,2269,REL
23691,1488,REL
23699,8042,REL
23707,6006,REL
23715,6167,REL
23723,9272,REL
23731,7671,REL
23739,9913,REL
23747,4285,REL
23755,7193,REL
23763,6938,REL
23771,8126,REL
23779,7559,REL
23787,8256,REL
23795,937,REL
23803,4999,REL
23811,9429,REL
23819,1553,REL
23827,1151,REL
23835,9690,REL
23843,6242,REL
23851,1338,REL
23859,435,REL
23867,9630,REL
23875,254,REL
23883,9083,REL
23891,2631,REL
23899,4987,REL
23907,6402,REL
23915,9415,REL
23923,6995,REL
23931,2199,REL
23939,358,REL
23947,1768,REL
23955,7131,REL
23963,1229,REL
23971,4841,REL
23979,2642,REL
23987,5443,REL
23995,2118,REL
24003,7679,REL
24011,7258,REL
24019,5804,REL
24027,2161,REL
24035,6976,REL
24043,7152,REL
24051,5669,REL
24059,6751,REL
24067,8904,REL
24075,7381,REL
24083,5264,REL
24091,4975,REL
24099,3776,REL
24107,3798,REL
24115,6457,REL
24123,7451,REL
24131,4830,REL
24139,6146,REL
24147,4702,REL
24155,1638,REL
24163,4470,REL
24171,3975,REL
24179,1720,REL
24187,2152,REL
24195,8582,REL
24203,860,REL
24211,7291,REL
24219,5803,REL
24227,4199,REL
24235,6113,REL
24243,3762,REL
24251,3216,REL
24259,9604,REL
24267,3029,REL
24275,4667,REL
24283,5239,REL
24291,6785,REL
24299,4152,REL
24307,5749,REL
24315,4446,REL
24323,2199,REL
24331,6308,REL
24339,9894,REL
24347,2690,REL
24355,4506,REL
24363,7696,REL
24371,1534,REL
24379,8870,REL
24387,8314,REL
24395,2214,REL
24403,988,REL
24411,247,REL
24419,5637,REL
24427,9914,REL
24435,3504,REL
24443,8856,REL
24451,585,REL
24459,2692,REL
24467,5372,REL
24475,2049,REL
24483,7295,REL
24491,4519,REL
24499,3292,REL
24507,8575,REL
24515,9583,REL
24523,8677,REL
24531,4490,REL
24539,1336,REL
24547,9495,REL
24555,845,REL
24563,8372,REL
24571,7280,REL
24579,2339,REL
24587,7771,REL
24595,6709,REL
24603,3928,REL
24611,1688,REL
24619,9238,REL
24627,2536,REL
24635,4798,REL
24643,714,REL
24651,4051,REL
24659,5423,REL
24667,1328,REL
24675,4040,REL
24683,5678,REL
24691,7014,REL
24699,6645,REL
24707,8784,REL
24715,4540,REL
24723,729,REL
24731,8572,REL
24739,988,REL
24747,7089,REL
24755,4305,REL
24763,4636,REL
24771,3034,REL
24779,3918,REL
24787,9664,REL
24795,6974,REL
24803,156,REL
24811,8262,REL
24819,3840,REL
24827,9005,REL
24835,9819,REL
24843,4021,REL
24851,8053,REL
24859,935,REL
24867,56,REL
24875,5974,REL
24883,7885,REL
24891,2052,REL
